name,type,value,date
"AL","Alabama",18,"2016-06-01"
"AL","Alabama",21,"2016-07-01"
"AL","Alabama",21,"2016-08-01"
"AL","Alabama",15,"2016-09-01"
"AL","Alabama",23,"2016-10-01"
"AL","Alabama",13,"2016-11-01"
"AL","Alabama",24,"2016-12-01"
"AL","Alabama",31,"2017-01-01"
"AL","Alabama",13,"2017-02-01"
"AL","Alabama",25,"2017-03-01"
"AL","Alabama",26,"2017-04-01"
"AL","Alabama",72,"2017-05-01"
"AL","Alabama",67,"2017-06-01"
"AL","Alabama",109,"2017-07-01"
"AL","Alabama",401,"2017-08-01"
"AL","Alabama",291,"2017-09-01"
"AL","Alabama",225,"2017-10-01"
"AL","Alabama",206,"2017-11-01"
"AL","Alabama",347,"2017-12-01"
"AL","Alabama",440,"2018-01-01"
"AL","Alabama",413,"2018-02-01"
"AL","Alabama",558,"2018-03-01"
"AL","Alabama",551,"2018-04-01"
"AL","Alabama",592,"2018-05-01"
"AL","Alabama",506,"2018-06-01"
"AL","Alabama",380,"2018-07-01"
"AL","Alabama",590,"2018-08-01"
"AL","Alabama",706,"2018-09-01"
"AL","Alabama",989,"2018-10-01"
"AL","Alabama",953,"2018-11-01"
"AL","Alabama",866,"2018-12-01"
"AL","Alabama",847,"2019-01-01"
"AL","Alabama",856,"2019-02-01"
"AL","Alabama",902,"2019-03-01"
"AL","Alabama",916,"2019-04-01"
"AL","Alabama",833,"2019-05-01"
"AL","Alabama",838,"2019-06-01"
"AL","Alabama",805,"2019-07-01"
"AL","Alabama",698,"2019-08-01"
"AL","Alabama",783,"2019-09-01"
"AL","Alabama",1030,"2019-10-01"
"AL","Alabama",830,"2019-11-01"
"AL","Alabama",810,"2019-12-01"
"AL","Alabama",882,"2020-01-01"
"AL","Alabama",713,"2020-02-01"
"AL","Alabama",749,"2020-03-01"
"AL","Alabama",652,"2020-04-01"
"AL","Alabama",923,"2020-05-01"
"AL","Alabama",1054,"2020-06-01"
"AL","Alabama",530,"2020-07-01"
"AL","Alabama",560,"2020-08-01"
"AL","Alabama",1092,"2020-09-01"
"AL","Alabama",1837,"2020-10-01"
"AL","Alabama",2370,"2020-11-01"
"AL","Alabama",2288,"2020-12-01"
"AR","Arkansas",6,"2016-06-01"
"AR","Arkansas",3,"2016-07-01"
"AR","Arkansas",2,"2016-08-01"
"AR","Arkansas",3,"2016-09-01"
"AR","Arkansas",6,"2016-10-01"
"AR","Arkansas",3,"2016-11-01"
"AR","Arkansas",3,"2016-12-01"
"AR","Arkansas",9,"2017-01-01"
"AR","Arkansas",17,"2017-02-01"
"AR","Arkansas",15,"2017-03-01"
"AR","Arkansas",16,"2017-04-01"
"AR","Arkansas",4,"2017-05-01"
"AR","Arkansas",1,"2017-07-01"
"AR","Arkansas",7,"2017-08-01"
"AR","Arkansas",6,"2017-09-01"
"AR","Arkansas",8,"2017-10-01"
"AR","Arkansas",6,"2017-11-01"
"AR","Arkansas",6,"2017-12-01"
"AR","Arkansas",18,"2018-01-01"
"AR","Arkansas",46,"2018-02-01"
"AR","Arkansas",28,"2018-03-01"
"AR","Arkansas",41,"2018-04-01"
"AR","Arkansas",39,"2018-05-01"
"AR","Arkansas",21,"2018-06-01"
"AR","Arkansas",9,"2018-07-01"
"AR","Arkansas",24,"2018-08-01"
"AR","Arkansas",59,"2018-09-01"
"AR","Arkansas",53,"2018-10-01"
"AR","Arkansas",83,"2018-11-01"
"AR","Arkansas",70,"2018-12-01"
"AR","Arkansas",78,"2019-01-01"
"AR","Arkansas",104,"2019-02-01"
"AR","Arkansas",59,"2019-03-01"
"AR","Arkansas",103,"2019-04-01"
"AR","Arkansas",105,"2019-05-01"
"AR","Arkansas",101,"2019-06-01"
"AR","Arkansas",77,"2019-07-01"
"AR","Arkansas",44,"2019-08-01"
"AR","Arkansas",61,"2019-09-01"
"AR","Arkansas",93,"2019-10-01"
"AR","Arkansas",48,"2019-11-01"
"AR","Arkansas",52,"2019-12-01"
"AR","Arkansas",47,"2020-01-01"
"AR","Arkansas",18,"2020-02-01"
"AR","Arkansas",45,"2020-03-01"
"AR","Arkansas",31,"2020-04-01"
"AR","Arkansas",26,"2020-05-01"
"AR","Arkansas",65,"2020-06-01"
"AR","Arkansas",5,"2020-07-01"
"AR","Arkansas",16,"2020-08-01"
"AR","Arkansas",353,"2020-09-01"
"AR","Arkansas",692,"2020-10-01"
"AR","Arkansas",914,"2020-11-01"
"AR","Arkansas",977,"2020-12-01"
"AZ","Arizona",123,"2016-06-01"
"AZ","Arizona",416,"2016-07-01"
"AZ","Arizona",451,"2016-08-01"
"AZ","Arizona",377,"2016-09-01"
"AZ","Arizona",491,"2016-10-01"
"AZ","Arizona",483,"2016-11-01"
"AZ","Arizona",429,"2016-12-01"
"AZ","Arizona",305,"2017-01-01"
"AZ","Arizona",294,"2017-02-01"
"AZ","Arizona",399,"2017-03-01"
"AZ","Arizona",266,"2017-04-01"
"AZ","Arizona",438,"2017-05-01"
"AZ","Arizona",316,"2017-06-01"
"AZ","Arizona",407,"2017-07-01"
"AZ","Arizona",1204,"2017-08-01"
"AZ","Arizona",1281,"2017-09-01"
"AZ","Arizona",995,"2017-10-01"
"AZ","Arizona",1010,"2017-11-01"
"AZ","Arizona",1061,"2017-12-01"
"AZ","Arizona",1248,"2018-01-01"
"AZ","Arizona",1067,"2018-02-01"
"AZ","Arizona",1010,"2018-03-01"
"AZ","Arizona",1020,"2018-04-01"
"AZ","Arizona",1086,"2018-05-01"
"AZ","Arizona",967,"2018-06-01"
"AZ","Arizona",930,"2018-07-01"
"AZ","Arizona",1372,"2018-08-01"
"AZ","Arizona",977,"2018-09-01"
"AZ","Arizona",1110,"2018-10-01"
"AZ","Arizona",1272,"2018-11-01"
"AZ","Arizona",1079,"2018-12-01"
"AZ","Arizona",1206,"2019-01-01"
"AZ","Arizona",998,"2019-02-01"
"AZ","Arizona",995,"2019-03-01"
"AZ","Arizona",1066,"2019-04-01"
"AZ","Arizona",1101,"2019-05-01"
"AZ","Arizona",1063,"2019-06-01"
"AZ","Arizona",1199,"2019-07-01"
"AZ","Arizona",1356,"2019-08-01"
"AZ","Arizona",1356,"2019-09-01"
"AZ","Arizona",1271,"2019-10-01"
"AZ","Arizona",1059,"2019-11-01"
"AZ","Arizona",963,"2019-12-01"
"AZ","Arizona",952,"2020-01-01"
"AZ","Arizona",953,"2020-02-01"
"AZ","Arizona",1921,"2020-03-01"
"AZ","Arizona",2856,"2020-04-01"
"AZ","Arizona",2817,"2020-05-01"
"AZ","Arizona",2990,"2020-06-01"
"AZ","Arizona",526,"2020-07-01"
"AZ","Arizona",393,"2020-08-01"
"AZ","Arizona",1353,"2020-09-01"
"AZ","Arizona",2429,"2020-10-01"
"AZ","Arizona",3465,"2020-11-01"
"AZ","Arizona",3535,"2020-12-01"
"CA","California",2604,"2016-03-01"
"CA","California",8660,"2016-04-01"
"CA","California",9392,"2016-05-01"
"CA","California",9004,"2016-06-01"
"CA","California",7614,"2016-07-01"
"CA","California",9716,"2016-08-01"
"CA","California",9846,"2016-09-01"
"CA","California",10064,"2016-10-01"
"CA","California",10869,"2016-11-01"
"CA","California",9438,"2016-12-01"
"CA","California",9111,"2017-01-01"
"CA","California",9086,"2017-02-01"
"CA","California",9267,"2017-03-01"
"CA","California",8890,"2017-04-01"
"CA","California",7655,"2017-05-01"
"CA","California",7950,"2017-06-01"
"CA","California",7065,"2017-07-01"
"CA","California",7677,"2017-08-01"
"CA","California",7617,"2017-09-01"
"CA","California",6898,"2017-10-01"
"CA","California",7542,"2017-11-01"
"CA","California",6893,"2017-12-01"
"CA","California",8078,"2018-01-01"
"CA","California",7422,"2018-02-01"
"CA","California",9325,"2018-03-01"
"CA","California",8394,"2018-04-01"
"CA","California",8186,"2018-05-01"
"CA","California",7667,"2018-06-01"
"CA","California",9011,"2018-07-01"
"CA","California",9465,"2018-08-01"
"CA","California",8635,"2018-09-01"
"CA","California",9090,"2018-10-01"
"CA","California",7606,"2018-11-01"
"CA","California",5983,"2018-12-01"
"CA","California",7750,"2019-01-01"
"CA","California",6336,"2019-02-01"
"CA","California",7090,"2019-03-01"
"CA","California",6963,"2019-04-01"
"CA","California",7552,"2019-05-01"
"CA","California",5874,"2019-06-01"
"CA","California",5613,"2019-07-01"
"CA","California",10344,"2019-08-01"
"CA","California",29505,"2019-09-01"
"CA","California",32960,"2019-10-01"
"CA","California",16196,"2019-11-01"
"CA","California",32343,"2019-12-01"
"CA","California",27467,"2020-01-01"
"CA","California",26031,"2020-02-01"
"CA","California",26464,"2020-03-01"
"CA","California",20634,"2020-04-01"
"CA","California",20031,"2020-05-01"
"CA","California",22991,"2020-06-01"
"CA","California",2609,"2020-07-01"
"CA","California",3015,"2020-08-01"
"CA","California",10825,"2020-09-01"
"CA","California",20716,"2020-10-01"
"CA","California",46577,"2020-11-01"
"CA","California",53138,"2020-12-01"
"CO","Colorado",63,"2016-06-01"
"CO","Colorado",194,"2016-07-01"
"CO","Colorado",233,"2016-08-01"
"CO","Colorado",217,"2016-09-01"
"CO","Colorado",217,"2016-10-01"
"CO","Colorado",201,"2016-11-01"
"CO","Colorado",199,"2016-12-01"
"CO","Colorado",178,"2017-01-01"
"CO","Colorado",133,"2017-02-01"
"CO","Colorado",138,"2017-03-01"
"CO","Colorado",170,"2017-04-01"
"CO","Colorado",218,"2017-05-01"
"CO","Colorado",207,"2017-06-01"
"CO","Colorado",210,"2017-07-01"
"CO","Colorado",666,"2017-08-01"
"CO","Colorado",699,"2017-09-01"
"CO","Colorado",768,"2017-10-01"
"CO","Colorado",663,"2017-11-01"
"CO","Colorado",652,"2017-12-01"
"CO","Colorado",710,"2018-01-01"
"CO","Colorado",659,"2018-02-01"
"CO","Colorado",635,"2018-03-01"
"CO","Colorado",533,"2018-04-01"
"CO","Colorado",744,"2018-05-01"
"CO","Colorado",611,"2018-06-01"
"CO","Colorado",558,"2018-07-01"
"CO","Colorado",769,"2018-08-01"
"CO","Colorado",789,"2018-09-01"
"CO","Colorado",905,"2018-10-01"
"CO","Colorado",1113,"2018-11-01"
"CO","Colorado",955,"2018-12-01"
"CO","Colorado",1151,"2019-01-01"
"CO","Colorado",880,"2019-02-01"
"CO","Colorado",949,"2019-03-01"
"CO","Colorado",1039,"2019-04-01"
"CO","Colorado",1113,"2019-05-01"
"CO","Colorado",1052,"2019-06-01"
"CO","Colorado",1001,"2019-07-01"
"CO","Colorado",1024,"2019-08-01"
"CO","Colorado",721,"2019-09-01"
"CO","Colorado",1106,"2019-10-01"
"CO","Colorado",1023,"2019-11-01"
"CO","Colorado",861,"2019-12-01"
"CO","Colorado",846,"2020-01-01"
"CO","Colorado",954,"2020-02-01"
"CO","Colorado",1202,"2020-03-01"
"CO","Colorado",1581,"2020-04-01"
"CO","Colorado",1327,"2020-05-01"
"CO","Colorado",1771,"2020-06-01"
"CO","Colorado",330,"2020-07-01"
"CO","Colorado",335,"2020-08-01"
"CO","Colorado",435,"2020-09-01"
"CO","Colorado",619,"2020-10-01"
"CO","Colorado",463,"2020-11-01"
"CO","Colorado",490,"2020-12-01"
"CT","Connecticut",78,"2016-03-01"
"CT","Connecticut",251,"2016-04-01"
"CT","Connecticut",243,"2016-05-01"
"CT","Connecticut",298,"2016-06-01"
"CT","Connecticut",318,"2016-07-01"
"CT","Connecticut",349,"2016-08-01"
"CT","Connecticut",325,"2016-09-01"
"CT","Connecticut",358,"2016-10-01"
"CT","Connecticut",471,"2016-11-01"
"CT","Connecticut",429,"2016-12-01"
"CT","Connecticut",394,"2017-01-01"
"CT","Connecticut",375,"2017-02-01"
"CT","Connecticut",411,"2017-03-01"
"CT","Connecticut",305,"2017-04-01"
"CT","Connecticut",321,"2017-05-01"
"CT","Connecticut",386,"2017-06-01"
"CT","Connecticut",372,"2017-07-01"
"CT","Connecticut",417,"2017-08-01"
"CT","Connecticut",375,"2017-09-01"
"CT","Connecticut",416,"2017-10-01"
"CT","Connecticut",433,"2017-11-01"
"CT","Connecticut",374,"2017-12-01"
"CT","Connecticut",409,"2018-01-01"
"CT","Connecticut",353,"2018-02-01"
"CT","Connecticut",339,"2018-03-01"
"CT","Connecticut",365,"2018-04-01"
"CT","Connecticut",361,"2018-05-01"
"CT","Connecticut",356,"2018-06-01"
"CT","Connecticut",283,"2018-07-01"
"CT","Connecticut",262,"2018-08-01"
"CT","Connecticut",353,"2018-09-01"
"CT","Connecticut",416,"2018-10-01"
"CT","Connecticut",414,"2018-11-01"
"CT","Connecticut",367,"2018-12-01"
"CT","Connecticut",303,"2019-01-01"
"CT","Connecticut",303,"2019-02-01"
"CT","Connecticut",319,"2019-03-01"
"CT","Connecticut",291,"2019-04-01"
"CT","Connecticut",321,"2019-05-01"
"CT","Connecticut",319,"2019-06-01"
"CT","Connecticut",292,"2019-07-01"
"CT","Connecticut",277,"2019-08-01"
"CT","Connecticut",270,"2019-09-01"
"CT","Connecticut",351,"2019-10-01"
"CT","Connecticut",250,"2019-11-01"
"CT","Connecticut",292,"2019-12-01"
"CT","Connecticut",383,"2020-01-01"
"CT","Connecticut",570,"2020-02-01"
"CT","Connecticut",426,"2020-03-01"
"CT","Connecticut",456,"2020-04-01"
"CT","Connecticut",331,"2020-05-01"
"CT","Connecticut",368,"2020-06-01"
"CT","Connecticut",91,"2020-07-01"
"CT","Connecticut",113,"2020-08-01"
"CT","Connecticut",986,"2020-09-01"
"CT","Connecticut",1604,"2020-10-01"
"CT","Connecticut",1664,"2020-11-01"
"CT","Connecticut",1497,"2020-12-01"
"DE","Delaware",8,"2016-03-01"
"DE","Delaware",18,"2016-04-01"
"DE","Delaware",16,"2016-05-01"
"DE","Delaware",34,"2016-06-01"
"DE","Delaware",23,"2016-07-01"
"DE","Delaware",30,"2016-08-01"
"DE","Delaware",25,"2016-09-01"
"DE","Delaware",27,"2016-10-01"
"DE","Delaware",43,"2016-11-01"
"DE","Delaware",22,"2016-12-01"
"DE","Delaware",25,"2017-01-01"
"DE","Delaware",26,"2017-02-01"
"DE","Delaware",20,"2017-03-01"
"DE","Delaware",23,"2017-04-01"
"DE","Delaware",46,"2017-05-01"
"DE","Delaware",34,"2017-06-01"
"DE","Delaware",36,"2017-07-01"
"DE","Delaware",74,"2017-08-01"
"DE","Delaware",104,"2017-09-01"
"DE","Delaware",90,"2017-10-01"
"DE","Delaware",77,"2017-11-01"
"DE","Delaware",85,"2017-12-01"
"DE","Delaware",67,"2018-01-01"
"DE","Delaware",86,"2018-02-01"
"DE","Delaware",100,"2018-03-01"
"DE","Delaware",70,"2018-04-01"
"DE","Delaware",112,"2018-05-01"
"DE","Delaware",91,"2018-06-01"
"DE","Delaware",75,"2018-07-01"
"DE","Delaware",66,"2018-08-01"
"DE","Delaware",29,"2018-09-01"
"DE","Delaware",111,"2018-10-01"
"DE","Delaware",93,"2018-11-01"
"DE","Delaware",124,"2018-12-01"
"DE","Delaware",69,"2019-01-01"
"DE","Delaware",63,"2019-02-01"
"DE","Delaware",45,"2019-03-01"
"DE","Delaware",95,"2019-04-01"
"DE","Delaware",81,"2019-05-01"
"DE","Delaware",79,"2019-06-01"
"DE","Delaware",88,"2019-07-01"
"DE","Delaware",65,"2019-08-01"
"DE","Delaware",47,"2019-09-01"
"DE","Delaware",88,"2019-10-01"
"DE","Delaware",100,"2019-11-01"
"DE","Delaware",88,"2019-12-01"
"DE","Delaware",78,"2020-01-01"
"DE","Delaware",115,"2020-02-01"
"DE","Delaware",153,"2020-03-01"
"DE","Delaware",251,"2020-04-01"
"DE","Delaware",192,"2020-05-01"
"DE","Delaware",179,"2020-06-01"
"DE","Delaware",59,"2020-07-01"
"DE","Delaware",66,"2020-08-01"
"DE","Delaware",125,"2020-09-01"
"DE","Delaware",191,"2020-10-01"
"DE","Delaware",198,"2020-11-01"
"DE","Delaware",200,"2020-12-01"
"FL","Florida",1225,"2016-06-01"
"FL","Florida",3263,"2016-07-01"
"FL","Florida",4118,"2016-08-01"
"FL","Florida",3549,"2016-09-01"
"FL","Florida",3539,"2016-10-01"
"FL","Florida",4230,"2016-11-01"
"FL","Florida",4021,"2016-12-01"
"FL","Florida",3521,"2017-01-01"
"FL","Florida",3228,"2017-02-01"
"FL","Florida",4128,"2017-03-01"
"FL","Florida",2915,"2017-04-01"
"FL","Florida",2624,"2017-05-01"
"FL","Florida",2748,"2017-06-01"
"FL","Florida",2295,"2017-07-01"
"FL","Florida",4123,"2017-08-01"
"FL","Florida",2855,"2017-09-01"
"FL","Florida",3420,"2017-10-01"
"FL","Florida",3506,"2017-11-01"
"FL","Florida",3412,"2017-12-01"
"FL","Florida",3122,"2018-01-01"
"FL","Florida",3043,"2018-02-01"
"FL","Florida",3396,"2018-03-01"
"FL","Florida",3295,"2018-04-01"
"FL","Florida",3559,"2018-05-01"
"FL","Florida",2985,"2018-06-01"
"FL","Florida",2929,"2018-07-01"
"FL","Florida",3766,"2018-08-01"
"FL","Florida",2912,"2018-09-01"
"FL","Florida",4131,"2018-10-01"
"FL","Florida",3502,"2018-11-01"
"FL","Florida",3379,"2018-12-01"
"FL","Florida",3005,"2019-01-01"
"FL","Florida",2605,"2019-02-01"
"FL","Florida",2868,"2019-03-01"
"FL","Florida",3191,"2019-04-01"
"FL","Florida",3043,"2019-05-01"
"FL","Florida",3033,"2019-06-01"
"FL","Florida",3034,"2019-07-01"
"FL","Florida",3131,"2019-08-01"
"FL","Florida",2622,"2019-09-01"
"FL","Florida",3325,"2019-10-01"
"FL","Florida",2801,"2019-11-01"
"FL","Florida",2749,"2019-12-01"
"FL","Florida",2970,"2020-01-01"
"FL","Florida",2979,"2020-02-01"
"FL","Florida",4084,"2020-03-01"
"FL","Florida",4438,"2020-04-01"
"FL","Florida",4565,"2020-05-01"
"FL","Florida",5078,"2020-06-01"
"FL","Florida",1651,"2020-07-01"
"FL","Florida",1715,"2020-08-01"
"FL","Florida",13186,"2020-09-01"
"FL","Florida",21093,"2020-10-01"
"FL","Florida",28230,"2020-11-01"
"FL","Florida",35165,"2020-12-01"
"GA","Georgia",510,"2016-06-01"
"GA","Georgia",1044,"2016-07-01"
"GA","Georgia",1253,"2016-08-01"
"GA","Georgia",1335,"2016-09-01"
"GA","Georgia",1302,"2016-10-01"
"GA","Georgia",1417,"2016-11-01"
"GA","Georgia",1416,"2016-12-01"
"GA","Georgia",1195,"2017-01-01"
"GA","Georgia",1061,"2017-02-01"
"GA","Georgia",1212,"2017-03-01"
"GA","Georgia",928,"2017-04-01"
"GA","Georgia",1009,"2017-05-01"
"GA","Georgia",1041,"2017-06-01"
"GA","Georgia",1021,"2017-07-01"
"GA","Georgia",1247,"2017-08-01"
"GA","Georgia",1169,"2017-09-01"
"GA","Georgia",1359,"2017-10-01"
"GA","Georgia",1169,"2017-11-01"
"GA","Georgia",1224,"2017-12-01"
"GA","Georgia",1337,"2018-01-01"
"GA","Georgia",1230,"2018-02-01"
"GA","Georgia",1367,"2018-03-01"
"GA","Georgia",1180,"2018-04-01"
"GA","Georgia",1155,"2018-05-01"
"GA","Georgia",1163,"2018-06-01"
"GA","Georgia",1178,"2018-07-01"
"GA","Georgia",1509,"2018-08-01"
"GA","Georgia",1096,"2018-09-01"
"GA","Georgia",1512,"2018-10-01"
"GA","Georgia",1471,"2018-11-01"
"GA","Georgia",1426,"2018-12-01"
"GA","Georgia",1504,"2019-01-01"
"GA","Georgia",1410,"2019-02-01"
"GA","Georgia",1255,"2019-03-01"
"GA","Georgia",1333,"2019-04-01"
"GA","Georgia",1480,"2019-05-01"
"GA","Georgia",1262,"2019-06-01"
"GA","Georgia",1068,"2019-07-01"
"GA","Georgia",1169,"2019-08-01"
"GA","Georgia",853,"2019-09-01"
"GA","Georgia",1270,"2019-10-01"
"GA","Georgia",857,"2019-11-01"
"GA","Georgia",1098,"2019-12-01"
"GA","Georgia",991,"2020-01-01"
"GA","Georgia",1024,"2020-02-01"
"GA","Georgia",1148,"2020-03-01"
"GA","Georgia",1310,"2020-04-01"
"GA","Georgia",1302,"2020-05-01"
"GA","Georgia",1335,"2020-06-01"
"GA","Georgia",555,"2020-07-01"
"GA","Georgia",527,"2020-08-01"
"GA","Georgia",1666,"2020-09-01"
"GA","Georgia",2106,"2020-10-01"
"GA","Georgia",2818,"2020-11-01"
"GA","Georgia",2659,"2020-12-01"
"IA","Iowa",36,"2016-03-01"
"IA","Iowa",70,"2016-04-01"
"IA","Iowa",98,"2016-05-01"
"IA","Iowa",119,"2016-06-01"
"IA","Iowa",96,"2016-07-01"
"IA","Iowa",116,"2016-08-01"
"IA","Iowa",152,"2016-09-01"
"IA","Iowa",207,"2016-10-01"
"IA","Iowa",240,"2016-11-01"
"IA","Iowa",252,"2016-12-01"
"IA","Iowa",213,"2017-01-01"
"IA","Iowa",215,"2017-02-01"
"IA","Iowa",152,"2017-03-01"
"IA","Iowa",179,"2017-04-01"
"IA","Iowa",121,"2017-05-01"
"IA","Iowa",155,"2017-06-01"
"IA","Iowa",184,"2017-07-01"
"IA","Iowa",187,"2017-08-01"
"IA","Iowa",109,"2017-09-01"
"IA","Iowa",83,"2017-10-01"
"IA","Iowa",188,"2017-11-01"
"IA","Iowa",175,"2017-12-01"
"IA","Iowa",110,"2018-01-01"
"IA","Iowa",280,"2018-02-01"
"IA","Iowa",99,"2018-03-01"
"IA","Iowa",111,"2018-04-01"
"IA","Iowa",115,"2018-05-01"
"IA","Iowa",99,"2018-06-01"
"IA","Iowa",68,"2018-07-01"
"IA","Iowa",79,"2018-08-01"
"IA","Iowa",59,"2018-09-01"
"IA","Iowa",104,"2018-10-01"
"IA","Iowa",117,"2018-11-01"
"IA","Iowa",112,"2018-12-01"
"IA","Iowa",205,"2019-01-01"
"IA","Iowa",184,"2019-02-01"
"IA","Iowa",78,"2019-03-01"
"IA","Iowa",90,"2019-04-01"
"IA","Iowa",94,"2019-05-01"
"IA","Iowa",95,"2019-06-01"
"IA","Iowa",129,"2019-07-01"
"IA","Iowa",145,"2019-08-01"
"IA","Iowa",140,"2019-09-01"
"IA","Iowa",211,"2019-10-01"
"IA","Iowa",173,"2019-11-01"
"IA","Iowa",173,"2019-12-01"
"IA","Iowa",195,"2020-01-01"
"IA","Iowa",102,"2020-02-01"
"IA","Iowa",91,"2020-03-01"
"IA","Iowa",117,"2020-04-01"
"IA","Iowa",111,"2020-05-01"
"IA","Iowa",118,"2020-06-01"
"IA","Iowa",64,"2020-07-01"
"IA","Iowa",56,"2020-08-01"
"IA","Iowa",231,"2020-09-01"
"IA","Iowa",448,"2020-10-01"
"IA","Iowa",520,"2020-11-01"
"IA","Iowa",1022,"2020-12-01"
"ID","Idaho",37,"2016-06-01"
"ID","Idaho",82,"2016-07-01"
"ID","Idaho",62,"2016-08-01"
"ID","Idaho",47,"2016-09-01"
"ID","Idaho",49,"2016-10-01"
"ID","Idaho",59,"2016-11-01"
"ID","Idaho",83,"2016-12-01"
"ID","Idaho",78,"2017-01-01"
"ID","Idaho",56,"2017-02-01"
"ID","Idaho",37,"2017-03-01"
"ID","Idaho",24,"2017-04-01"
"ID","Idaho",33,"2017-05-01"
"ID","Idaho",24,"2017-06-01"
"ID","Idaho",39,"2017-07-01"
"ID","Idaho",27,"2017-08-01"
"ID","Idaho",9,"2017-09-01"
"ID","Idaho",8,"2017-10-01"
"ID","Idaho",4,"2017-11-01"
"ID","Idaho",7,"2017-12-01"
"ID","Idaho",5,"2018-01-01"
"ID","Idaho",27,"2018-02-01"
"ID","Idaho",44,"2018-03-01"
"ID","Idaho",29,"2018-04-01"
"ID","Idaho",38,"2018-05-01"
"ID","Idaho",28,"2018-06-01"
"ID","Idaho",49,"2018-07-01"
"ID","Idaho",42,"2018-08-01"
"ID","Idaho",35,"2018-09-01"
"ID","Idaho",38,"2018-10-01"
"ID","Idaho",27,"2018-11-01"
"ID","Idaho",27,"2018-12-01"
"ID","Idaho",48,"2019-01-01"
"ID","Idaho",65,"2019-02-01"
"ID","Idaho",28,"2019-03-01"
"ID","Idaho",25,"2019-04-01"
"ID","Idaho",43,"2019-05-01"
"ID","Idaho",39,"2019-06-01"
"ID","Idaho",54,"2019-07-01"
"ID","Idaho",49,"2019-08-01"
"ID","Idaho",37,"2019-09-01"
"ID","Idaho",64,"2019-10-01"
"ID","Idaho",31,"2019-11-01"
"ID","Idaho",57,"2019-12-01"
"ID","Idaho",73,"2020-01-01"
"ID","Idaho",52,"2020-02-01"
"ID","Idaho",41,"2020-03-01"
"ID","Idaho",26,"2020-04-01"
"ID","Idaho",50,"2020-05-01"
"ID","Idaho",33,"2020-06-01"
"ID","Idaho",2,"2020-08-01"
"ID","Idaho",168,"2020-09-01"
"ID","Idaho",510,"2020-10-01"
"ID","Idaho",652,"2020-11-01"
"ID","Idaho",864,"2020-12-01"
"IL","Illinois",1,"2016-04-01"
"IL","Illinois",703,"2016-06-01"
"IL","Illinois",1617,"2016-07-01"
"IL","Illinois",2076,"2016-08-01"
"IL","Illinois",1809,"2016-09-01"
"IL","Illinois",1869,"2016-10-01"
"IL","Illinois",2201,"2016-11-01"
"IL","Illinois",2179,"2016-12-01"
"IL","Illinois",1819,"2017-01-01"
"IL","Illinois",1778,"2017-02-01"
"IL","Illinois",1897,"2017-03-01"
"IL","Illinois",1710,"2017-04-01"
"IL","Illinois",1502,"2017-05-01"
"IL","Illinois",1620,"2017-06-01"
"IL","Illinois",1270,"2017-07-01"
"IL","Illinois",1357,"2017-08-01"
"IL","Illinois",1156,"2017-09-01"
"IL","Illinois",1473,"2017-10-01"
"IL","Illinois",1373,"2017-11-01"
"IL","Illinois",1283,"2017-12-01"
"IL","Illinois",1605,"2018-01-01"
"IL","Illinois",1323,"2018-02-01"
"IL","Illinois",1268,"2018-03-01"
"IL","Illinois",1075,"2018-04-01"
"IL","Illinois",1168,"2018-05-01"
"IL","Illinois",1178,"2018-06-01"
"IL","Illinois",1300,"2018-07-01"
"IL","Illinois",1316,"2018-08-01"
"IL","Illinois",1417,"2018-09-01"
"IL","Illinois",1763,"2018-10-01"
"IL","Illinois",1555,"2018-11-01"
"IL","Illinois",1020,"2018-12-01"
"IL","Illinois",1395,"2019-01-01"
"IL","Illinois",1184,"2019-02-01"
"IL","Illinois",1061,"2019-03-01"
"IL","Illinois",1140,"2019-04-01"
"IL","Illinois",1278,"2019-05-01"
"IL","Illinois",1031,"2019-06-01"
"IL","Illinois",867,"2019-07-01"
"IL","Illinois",917,"2019-08-01"
"IL","Illinois",842,"2019-09-01"
"IL","Illinois",1289,"2019-10-01"
"IL","Illinois",1095,"2019-11-01"
"IL","Illinois",1199,"2019-12-01"
"IL","Illinois",1242,"2020-01-01"
"IL","Illinois",1003,"2020-02-01"
"IL","Illinois",1164,"2020-03-01"
"IL","Illinois",1964,"2020-04-01"
"IL","Illinois",2288,"2020-05-01"
"IL","Illinois",2943,"2020-06-01"
"IL","Illinois",513,"2020-07-01"
"IL","Illinois",600,"2020-08-01"
"IL","Illinois",944,"2020-09-01"
"IL","Illinois",1712,"2020-10-01"
"IL","Illinois",1599,"2020-11-01"
"IL","Illinois",1675,"2020-12-01"
"IN","Indiana",90,"2016-02-01"
"IN","Indiana",62,"2016-03-01"
"IN","Indiana",74,"2016-04-01"
"IN","Indiana",58,"2016-05-01"
"IN","Indiana",88,"2016-06-01"
"IN","Indiana",160,"2016-07-01"
"IN","Indiana",211,"2016-08-01"
"IN","Indiana",173,"2016-09-01"
"IN","Indiana",202,"2016-10-01"
"IN","Indiana",203,"2016-11-01"
"IN","Indiana",289,"2016-12-01"
"IN","Indiana",215,"2017-01-01"
"IN","Indiana",197,"2017-02-01"
"IN","Indiana",190,"2017-03-01"
"IN","Indiana",165,"2017-04-01"
"IN","Indiana",225,"2017-05-01"
"IN","Indiana",169,"2017-06-01"
"IN","Indiana",227,"2017-07-01"
